"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"giricgo01","2003","1","ORL","NBA","48","0","1435","489","37","127","164","80","41","10","63","98","427","188","81","67","113","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"giricgo01","2003","2","UTA","NBA","25","0","606","338","14","48","62","42","15","5","40","46","297","128","77","68","39","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"glovedi01","2003","1","ATL","NBA","55","0","1465","556","54","183","237","115","40","17","83","106","524","205","142","110","105","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"glovedi01","2003","2","TOR","NBA","14","0","178","64","4","25","29","15","10","2","19","17","65","25","14","10","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goldwan01","2003","1","MIN","NBA","5","0","66","13","1","5","6","10","3","0","2","5","14","5","1","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goldwan01","2003","2","NJN","NBA","6","0","19","4","0","1","1","1","2","0","1","0","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"goodedr01","2003","1","ORL","NBA","79","0","2134","914","160","356","516","89","62","72","126","196","829","369","262","167","42","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"grantbr01","2003","1","MIA","NBA","76","0","2303","664","174","350","524","69","51","35","82","254","613","289","110","86","1","0","13","0","399","92","45","67","112","10","7","8","18","51","98","42","14","8","1","0",
"grantho01","2003","1","LAL","NBA","55","0","1106","223","79","154","233","71","24","21","29","70","224","92","54","39","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"grantpa01","2003","1","UTA","NBA","10","0","98","25","7","10","17","3","1","1","7","17","23","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"greenwi01","2003","1","PHI","NBA","53","0","767","364","16","49","65","53","26","5","59","83","357","143","81","59","61","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"griffad01","2003","1","HOU","NBA","19","0","133","11","1","18","19","10","7","2","3","17","18","5","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"guglito01","2003","1","PHO","NBA","30","0","304","68","15","41","56","21","14","4","20","34","99","31","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"guglito01","2003","2","UTA","NBA","25","0","515","93","50","81","131","42","17","8","19","47","104","39","20","14","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"haislma01","2003","1","MIL","NBA","31","0","263","93","21","32","53","4","6","12","9","25","74","36","28","20","2","1","1","0","3","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0",
"hamda01","2003","1","DET","NBA","54","0","484","96","47","46","93","16","13","8","31","63","75","37","35","21","2","1","21","0","107","16","8","6","14","1","3","4","8","19","16","8","0","0","1","0",
"hamilri01","2003","1","DET","NBA","78","0","2772","1375","78","201","279","310","103","17","210","222","1166","530","342","297","68","18","23","0","924","494","32","74","106","97","27","1","72","72","405","181","138","117","39","15",
"hamilze01","2003","1","PHI","NBA","45","0","472","169","49","97","146","13","8","8","27","74","95","51","96","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"handlbe01","2003","1","UTA","NBA","17","0","172","68","22","33","55","6","3","4","10","32","47","25","27","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hansetr01","2003","1","ATL","NBA","41","0","507","123","30","40","70","19","10","9","15","67","130","46","27","22","30","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hardaan01","2003","1","PHO","NBA","34","0","876","296","27","71","98","97","28","8","42","65","271","120","49","42","35","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hardaan01","2003","2","NYK","NBA","42","0","1219","403","42","147","189","79","42","12","65","81","408","159","89","69","44","16","4","0","168","66","4","14","18","23","6","1","10","8","63","23","18","15","14","5",
"harprma01","2003","1","UTA","NBA","31","0","1134","502","91","156","247","63","22","2","65","102","410","193","157","108","33","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harrial01","2003","1","IND","NBA","79","0","2441","1048","163","345","508","131","80","22","163","250","909","421","252","185","77","21","16","0","427","152","33","69","102","12","23","9","28","56","140","60","55","30","5","2",
"harrilu01","2003","1","NJN","NBA","69","0","1504","478","39","101","140","135","41","2","53","74","463","187","78","66","101","38","11","0","182","55","10","12","22","10","7","1","5","16","49","19","18","14","12","3",
"harriot01","2003","1","NYK","NBA","56","0","872","258","58","119","177","29","12","14","65","134","202","100","78","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hartja01","2003","1","SAS","NBA","53","0","660","177","10","69","79","81","28","5","29","59","159","71","43","33","9","2","7","0","62","22","0","3","3","1","5","0","1","5","20","11","0","0","0","0",
"harvedo01","2003","1","ORL","NBA","24","0","345","98","29","43","72","8","10","11","22","44","89","36","39","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"harvedo01","2003","2","PHO","NBA","36","0","438","141","19","73","92","13","14","16","23","85","112","53","44","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hasleud01","2003","1","MIA","NBA","75","0","1795","550","189","284","473","51","33","24","74","197","447","205","183","140","3","0","13","0","199","47","18","26","44","3","5","3","3","22","33","13","31","21","0","0",
"hassetr01","2003","1","MIN","NBA","81","0","2264","406","68","189","257","133","36","54","46","200","381","177","61","48","13","4","18","0","472","138","21","23","44","27","10","7","16","42","119","62","17","13","2","1",
"hayesja01","2003","1","WAS","NBA","70","0","2044","673","71","193","264","106","71","11","110","157","695","278","98","77","131","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"haywobr01","2003","1","WAS","NBA","77","0","1484","537","186","201","387","43","32","100","80","154","388","200","234","137","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"healsh01","2003","1","SAS","NBA","6","0","72","22","1","3","4","5","1","0","5","2","24","7","5","4","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hendeal01","2003","1","ATL","NBA","6","0","68","24","11","10","21","2","1","2","3","1","21","10","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hilarne01","2003","1","DEN","NBA","77","0","2504","908","154","349","503","168","116","41","183","280","630","334","352","240","2","0","5","0","132","39","12","13","25","15","5","3","9","22","36","16","13","7","0","0",
"hillty01","2003","1","MIA","NBA","5","0","38","9","5","3","8","0","0","1","2","10","5","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hinriki01","2003","1","CHI","NBA","76","0","2706","915","42","217","259","517","101","21","204","276","823","318","168","135","369","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hoibefr01","2003","1","MIN","NBA","79","0","1804","530","21","247","268","109","66","10","44","136","383","178","116","98","172","76","18","0","438","115","9","57","66","23","16","0","8","29","86","39","15","15","48","22",
"horryro01","2003","1","SAS","NBA","81","0","1290","392","108","164","272","101","48","49","55","165","348","141","107","69","108","41","10","0","211","61","25","38","63","9","8","2","10","31","43","20","14","13","22","8",
"houseed01","2003","1","LAC","NBA","60","0","1188","409","28","110","138","148","65","4","63","92","449","161","45","36","136","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"houstal01","2003","1","NYK","NBA","50","0","1799","924","20","101","121","99","38","2","102","105","781","340","172","157","202","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"howarjo01","2003","1","DAL","NBA","67","0","1589","575","149","219","368","97","69","54","67","168","532","229","138","97","66","20","5","0","86","27","17","15","32","4","6","6","7","12","36","8","11","10","5","1",
"howarju01","2003","1","ORL","NBA","81","0","2877","1376","171","399","570","158","54","22","178","284","1169","529","393","318","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hudsotr01","2003","1","MIN","NBA","29","0","503","218","4","31","35","70","7","0","34","32","207","80","33","27","77","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"hughela01","2003","1","WAS","NBA","61","0","2061","1148","96","230","326","148","95","26","152","147","1009","401","335","267","232","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"humphry01","2003","1","MEM","NBA","2","0","11","2","2","1","3","1","1","0","2","3","4","1","0","0","1","0","3","0","5","2","1","1","2","0","0","0","0","0","1","1","0","0","0","0",
"huntebr01","2003","1","BOS","NBA","36","0","406","125","50","68","118","19","13","1","22","40","116","53","43","19","3","0","3","0","10","2","2","1","3","1","0","1","1","2","1","1","0","0","0","0",
"hunteli01","2003","1","DET","NBA","33","0","661","117","13","54","67","85","39","6","34","45","143","49","8","5","50","14","23","0","273","56","5","28","33","21","18","4","13","42","65","19","12","11","30","7",
"huntest01","2003","1","ORL","NBA","59","0","789","187","54","116","170","12","5","73","29","101","155","82","69","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ilgauzy01","2003","1","CLE","NBA","81","0","2539","1237","279","374","653","109","39","201","163","277","965","466","406","303","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"iversal01","2003","1","PHI","NBA","48","0","2040","1266","34","144","178","324","115","5","209","87","1125","435","455","339","199","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksbo01","2003","1","SAC","NBA","50","0","1185","689","55","119","174","105","49","8","63","106","592","263","109","82","219","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksji01","2003","1","HOU","NBA","80","0","3119","1033","52","435","487","226","86","23","175","227","900","382","127","107","405","162","5","0","221","74","3","49","52","10","5","1","9","9","73","29","12","8","29","8",
"jacksma01","2003","1","HOU","NBA","42","0","577","103","10","60","70","119","17","1","53","41","100","34","39","28","41","7","5","0","38","2","0","3","3","5","2","0","2","1","6","1","0","0","3","0",
"jacksma02","2003","1","PHI","NBA","22","0","598","206","45","81","126","18","12","6","24","45","171","71","81","64","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacksst02","2003","1","ATL","NBA","80","0","2940","1450","97","273","370","244","142","20","223","216","1261","536","297","233","427","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jacobca01","2003","1","PHO","NBA","78","0","1828","466","42","159","201","98","48","9","68","144","360","150","111","91","180","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesje01","2003","1","SEA","NBA","65","0","990","324","78","152","230","32","20","60","82","180","259","129","100","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesle01","2003","1","CLE","NBA","79","0","3122","1654","99","333","432","465","130","58","273","149","1492","622","460","347","217","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesmi01","2003","1","BOS","NBA","55","0","1684","588","20","156","176","244","70","2","83","113","510","213","95","76","226","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jamesmi01","2003","2","DET","NBA","26","0","512","165","8","50","58","95","26","1","41","43","147","59","32","27","55","20","22","0","195","57","7","19","26","24","5","0","15","23","53","21","16","9","14","6",
"jamisan01","2003","1","DAL","NBA","82","0","2376","1212","233","287","520","70","83","30","81","174","913","488","294","220","40","16","5","0","109","65","15","10","25","2","5","2","5","15","57","26","15","11","8","2",
"jaricma01","2003","1","LAC","NBA","58","0","1760","495","44","131","175","281","93","20","115","132","477","185","101","74","150","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jeffech01","2003","1","TOR","NBA","2","0","8","8","0","1","1","1","0","0","1","0","6","3","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jeffech01","2003","2","CHI","NBA","19","0","187","76","5","23","28","6","4","7","18","36","66","24","19","12","39","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"jefferi01","2003","1","NJN","NBA","82","0","3133","1515","109","355","464","315","92","28","198","224","1115","555","468","357","132","48","11","0","460","218","14","55","69","42","14","8","43","35","158","66","108","77","33","9",
"jeffrja01","2003","1","WAS","NBA","82","0","1913","464","180","244","424","93","48","28","107","212","469","177","171","105","30","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsan02","2003","1","IND","NBA","73","0","1598","450","28","102","130","202","64","8","75","138","411","167","94","75","122","41","16","0","332","73","7","27","34","34","13","4","11","34","69","25","22","17","20","6",
"johnsav01","2003","1","GSW","NBA","46","0","637","212","3","30","33","111","26","3","51","34","199","80","78","52","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsbr01","2003","1","ORL","NBA","20","0","290","42","15","30","45","12","7","1","14","28","59","17","16","7","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"johnsde03","2003","1","NYK","NBA","21","0","287","113","5","34","39","11","8","7","16","32","97","36","31","28","36","13","3","0","17","0","0","2","2","2","0","1","0","2","5","0","0","0","3","0",
"johnser02","2003","1","MIN","NBA","66","0","965","127","61","171","232","24","27","43","30","156","103","55","28","17","1","0","18","0","356","48","27","57","84","13","11","10","6","56","38","19","16","10","0","0",
"johnsjo02","2003","1","PHO","NBA","82","0","3331","1367","80","305","385","362","93","26","199","177","1291","555","232","174","272","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
