tmID,year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,nameGiven,firstseason,lastseason,height_x,weight_x,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
NOH,2002,1.125,48.5,0,1232.125,470.25,58.75,134.5,193.25,116.125,44.375,24.875,68.875,104.5,400,179,106.5,83,76.5,29.25,3.75,0,94,36.625,4.25,8.125,12.375,9.75,3.125,1.625,5.75,11,30.25,13.25,8.625,6.875,8.625,3.25,,,0,0,77.625,206.625,28.875,60.875,1815.625,13.3875,0.472375,0.105375,0.251625,5.525,15.4375,10.4875,17.325,2.1625,1.5,13.4375,18.05,,2.05,2.2375,4.275,0.08775,,-1.3125,0.7125,-0.5875,1.3,0.024125,0.063625,15.625,1.16375,19773.75,82,0.181,0.51725,343239.875,0.518375,0.33125,0.52875,-0.0325,-1.27125,-0.32125,-0.73125,0.45925,0.40625,0.9275,0.09875,-0.625,2.5875,0.4375,1.35,0.0125,0.1875,-1.25,0.1625,-0.175,-1.0875,0.3375,0.15,1.9875,-0.35,1,-1.4375,1.7125,0.1125,0.9125,0.8125,1.9375,0.3,0.425,-2.2375,0.425,25.6625,23.975,-0.625,0.4375,1.35,1.325,-1.4375,0.1125,0.9125,0.8625,0.8125,0.3,0.425,0.4875,-0.3125,-0.4,0.44125,1.3125,1.3,3.6375,2.4625,1.1625,3.5625,2.575,2.625,29.39375,6.875,77.625,207,2.625,29.5
NOH,2003,1.25,57.375,0,1563.5,619.75,59.125,144.125,203.25,173.375,67.25,19.125,91.375,115.625,556.5,226.625,138.875,108,182.875,58.5,5.75,0,144.5,48.125,6,13.375,19.375,14.125,4.125,2.125,10.625,12,47.125,16.875,12.125,9.625,14.75,4.75,,,0,0,75.625,200,30.375,60.5,1666.625,13.7875,0.51975,0.295,0.27425,3.625,10.525,7.025,19.475,2.0375,0.6875,14.0625,18,,2.3125,1.8375,4.175,0.107375,,0.175,-0.25,-0.125,1.15,0.0555,0.052,15.4875,0.45125,19851.875,82,0.182,0.51175,340354.625,0.510375,0.14625,-0.045,0.17,0.1125,-0.13875,0.07125,0.4195,0.39875,1.47,-0.18625,-0.1125,2.275,0.325,1.1875,-0.0625,0.4,0.5625,0.125,-0.0625,0.975,0.6125,-1.325,2.075,-0.7,1.7875,0.225,1.5,0.3375,1.05,-0.3625,1.6875,1.39E-17,0.1125,0.6,0.4375,27.2625,25.4125,-0.1125,0.325,1.1875,1.3875,0.225,0.3375,1.05,1.3875,-0.3625,1.39E-17,0.1125,-2.78E-17,-0.1125,-0.0875,0.46,1.375,1.4375,3.1875,2.8875,0.3125,3.9,1.7875,1.75,30.9925,7.375,75.625,200.125,1.625,31.125
NOH,2004,1.3125,38.25,0,1106.75,456.1875,52.625,109.5625,162.1875,107.6875,30.5,9.25,63.6875,106.0625,409.25,176.6875,99.0625,81.0625,65.875,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.3125,219.8125,27.0625,40.25,954.4375,13.2875,0.4986875,0.181875,0.2400625,6.0125,12.65,9.30625,14.91875,1.8375,1.19375,13.3125,20.20625,,1.0625,1.06875,2.13125,0.0765,,-1.14375,-1.06875,-2.21875,0.65625,0.0336875,0.0429375,17.49375,-2.68,19853.4375,82,0.187,0.5075,339364.875,0.507875,-0.201875,-0.105,0.02,-0.185625,-1.229375,-1.724375,0.2406875,0.303125,-0.27125,-0.588125,-2.3125,2.91875,0.175,0.6625,0.075,0.275,-0.24375,0.05625,-0.65,-0.45625,0.43125,-1.75625,1.55,-0.71875,-0.91875,-1.20625,1.94375,0.2,0.60625,-1.1,2.15,-0.0375,0.05625,-0.08125,0.2375,18.325,16.525,-2.3125,0.175,0.6625,0.50625,-1.20625,0.2,0.60625,0.64375,-1.1,-0.0375,0.05625,-0.14375,-2.44375,-2.35,0.22875,0.71875,0.84375,1.78125,1.65,0.11875,2.2875,2.8125,2.875,27.5925,3.75,77.6875,222.8125,2.8125,27.625
NOK,2005,1.384615385,36,0,900.4615385,322.0769231,39.53846154,101.7692308,141.3076923,75.23076923,28.92307692,9.769230769,51.84615385,86.61538462,279.2307692,118.9230769,105.3846154,78.23076923,20.46153846,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.46153846,211.5384615,27.53846154,37.92307692,919.0769231,9.684615385,0.465923077,0.104769231,0.302846154,5.092307692,14.06153846,9.515384615,13.43076923,1.407692308,0.9,13.93846154,18.53076923,,0.9,0.707692308,1.6,0.029692308,,-3.638461538,-0.823076923,-4.453846154,0.092307692,-0.012615385,0.042384615,15.96923077,-2.003076923,19872.30769,82,0.196,0.520230769,343730,0.520076923,-0.931538462,-0.627692308,-0.12,-1.730769231,-1.243076923,-4.531538462,0.231307692,-0.223846154,-1.212307692,-0.239230769,-4.769230769,3.069230769,-0.353846154,0.107692308,-0.407692308,0.146153846,-2.161538462,-0.053846154,-0.646153846,-3.123076923,-0.053846154,-1.807692308,1.553846154,-0.730769231,-0.2,-3.884615385,2.053846154,-0.246153846,0.130769231,-0.892307692,2.261538462,-0.092307692,-0.030769231,-2.969230769,0.230769231,18.1,16.15384615,-4.769230769,-0.353846154,0.107692308,-0.307692308,-3.884615385,-0.246153846,0.130769231,-0.169230769,-0.892307692,-0.092307692,-0.030769231,-0.123076923,-2.415384615,-3.084615385,0.166923077,0.292307692,0.246153846,0.276923077,0.384615385,-0.092307692,0.661538462,3.007692308,3.307692308,28.07692308,5,78.61538462,217.9230769,3,28.15384615
NYK,2000,1.428571429,43.28571429,0,1080.714286,355.2857143,67.14285714,172.8571429,240,86.71428571,36.57142857,33.57142857,57.42857143,118.8571429,288.2857143,137.4285714,89.42857143,66.42857143,39.71428571,14,3.714285714,0,92.85714286,26.85714286,4.714285714,14.71428571,19.42857143,7.285714286,2.571428571,2.285714286,4.714285714,10.57142857,22.14285714,10,8.857142857,6.142857143,2.857142857,0.714285714,,,0,0,77.57142857,207.8571429,27.71428571,68.42857143,1812.285714,14.38571429,0.530714286,0.204571429,0.270428571,5.871428571,15.04285714,10.57142857,18.61428571,1.757142857,1.5,17.74285714,17.74285714,,2.342857143,2.085714286,4.442857143,0.105714286,,-0.314285714,0.557142857,0.242857143,1.257142857,0.047571429,0.058142857,14.64285714,0.607142857,19805,82,0.167,0.530857143,340010.2857,0.53,0.592857143,0.067142857,0.117142857,-1.175714286,-0.274285714,-0.787142857,0.457571429,-0.004285714,-4.264285714,0.998571429,0.2,2.3,0.357142857,1.285714286,0.171428571,0.357142857,-0.885714286,0.042857143,-0.157142857,-0.471428571,0.071428571,-0.242857143,-0.8,0.114285714,0.842857143,-0.371428571,1.514285714,0.128571429,0.885714286,0.585714286,1.7,0.228571429,0.371428571,-0.971428571,0.471428571,25.08571429,23.74285714,0.2,0.357142857,1.285714286,1.471428571,-0.371428571,0.128571429,0.885714286,0.971428571,0.585714286,0.228571429,0.371428571,0.485714286,-0.457142857,-0.085714286,0.517142857,1.514285714,1.928571429,3.457142857,2.428571429,1.042857143,5.171428571,2.528571429,2.571428571,28.16714286,4.571428571,77.57142857,207.8571429,2.571428571,28.14285714
NYK,2001,1,66.9,0,1663,543.1,89.5,237.5,327,184.3,49,28.3,95.7,169.3,461.5,209.7,128.8,97.2,76.4,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.6,209.5,29.3,60.4,1774.3,14.6,0.5378,0.1825,0.3106,6.19,15.6,10.96,16.52,1.7,1.72,16.77,16.49,,2.43,2.35,4.77,0.1232,,-0.26,0.86,0.6,1.28,0.0587,0.0646,13.74,1.138,19872.5,82,0.17,0.5226,340766.6,0.5212,-0.028,0.081,0.104,-0.406,0.015,-0.334,0.4465,0.041,-3.496,0.973,0.64,2.24,0.45,1.33,0.02,0.34,-0.62,2.78E-18,0.01,-0.24,5.55E-18,-0.52,-0.57,-0.01,1.67,-0.26,1.5,0.02,0.77,0.9,1.67,0.43,0.56,-1.15,0.44,28.61,26.67,0.64,0.45,1.33,1.6,-0.26,0.02,0.77,0.89,0.9,0.43,0.56,0.69,0.24,0.43,0.553,1.56,1.77,3.62,2.09,1.52,4.76,2.67,3,29.684,6.7,77.6,209.5,2.7,29.6
NYK,2002,1,72.125,0,1667.125,583.625,93.625,233.625,327.25,149.625,50.75,26.875,91.25,186.25,499.625,226.625,121.625,94.625,93.5,35.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.625,222,28.25,65,1492.75,12.0375,0.4985,0.157875,0.2735,6.225,15.6,10.9125,12.075,1.675,1.2125,15.05,18,,0.8625,1.475,2.35,0.061125,,-2.0125,-0.1375,-2.15,0.125,0.016375,0.044875,15.3125,-3.84125,19805,82,0.181,0.515125,340920.875,0.51525,-1.01625,-0.235,-0.04875,-0.425,-0.70125,-2.37375,0.377125,-0.70375,-5.10125,0.1025,-2.275,2.3,-0.6625,0.1,-0.3375,0.2375,-1.1875,-6.94E-18,-0.3625,-1.6625,-0.525,-2.4,-0.3625,-0.4875,-1.4,-2.15,1.5375,-0.7125,-0.0875,-0.1,1.7125,0.075,0.1625,-2.05,0.3875,22.2375,20.9,-2.275,-0.6625,0.1,0.025,-2.15,-0.7125,-0.0875,-0.1625,-0.1,0.075,0.1625,0.1875,-1.6875,-1.9625,0.23875,0.2625,0.275,0.2875,-0.1875,0.4625,0.75,3.0625,3.125,28.6075,5.375,78.75,222.5,3.25,28.5
NYK,2003,1.4375,40.6875,0,1010,372.0625,51.125,136.625,187.75,89.375,31.625,22.0625,63.3125,99.8125,321.4375,143.1875,86.4375,67.6875,51,18,1.75,0,50.75,18.8125,2.75,6,8.75,4.4375,2.125,0.875,3.5,5.625,17.625,6.9375,5.625,4.125,2.625,0.8125,,,0,0,79.59375,216.25,28.625,65.6875,1628.5625,12.98125,0.4983125,0.1673125,0.267,6.7125,15.7875,11.2,13.69375,1.61875,1.55625,14.925,19.08125,,1.775,1.425,3.20625,0.0723125,,-1.45,-0.25,-1.74375,0.6125,0.0251875,0.047125,16.28125,-0.38875,19850.3125,82,0.182,0.523875,342924.1875,0.5243125,-0.555625,-0.110625,-0.036875,-0.864375,-0.57,-2.099375,0.4103125,-0.3875,-1.524375,0.21125,-1.88125,2.3625,-0.225,0.60625,-0.075,0.21875,-1.2,-0.04375,-0.30625,-1.4,-0.04375,0.475,1.5625,-0.19375,-0.84375,-1.60625,1.56875,-0.05,0.64375,-0.2875,1.75625,-0.18125,-0.05,-1.2875,0.4,23.3125,21.925,-1.88125,-0.225,0.60625,0.55,-1.60625,-0.05,0.64375,0.5375,-0.2875,-0.18125,-0.05,0.00625,-0.9625,-1.31875,0.35,0.73125,0.71875,1.6,1.73125,-0.125,1.94375,3.2,3.375,29.083125,6.6875,79.75,216.25,3.1875,29.0625
NYK,2004,1.1,46.7,0,1138.95,464.35,54.55,136.2,190.75,106,36.8,14.4,67.65,112.95,377.25,172.8,125.7,97,61.1,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.8,212.8,28.35,39.9,1036.9,14.03,0.52995,0.0969,0.32805,6.34,14.48,10.46,15.2,1.695,1,14.835,19.32,,0.975,1.065,2.035,0.0982,,-1.18,-1.115,-2.28,0.38,0.04045,0.05775,16.45,-1.705,19852.5,82,0.187,0.5156,338005.6,0.5161,-1.298,-0.3875,0.047,-0.3945,-0.6485,-2.73,0.2613,-0.2685,-3.8715,0.3635,-2.365,3.205,-0.165,0.375,-0.32,0.295,-0.58,0.015,-0.335,-0.945,-0.095,-1.63,-1.02,-0.175,-0.035,-1.14,2.14,-0.13,0.31,-1.22,2.365,-0.01,0.06,0.085,0.26,23.85,21.22,-2.365,-0.165,0.375,0.52,-1.14,-0.13,0.31,0.58,-1.22,-0.01,0.06,-0.055,-1.305,-1.48,0.333,0.655,0.69,1.015,0.84,0.17,1.855,3.115,3.2,28.9185,6.95,79.95,213.3,3.1,28.95
NYK,2005,1.222222222,47.55555556,0,1008.444444,359.5555556,47.22222222,117.8888889,165.1111111,88.33333333,27.33333333,8.666666667,75.55555556,112.2222222,301.7777778,132.1111111,115.4444444,87.55555556,20,7.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.77777778,221.4444444,30.11111111,54.55555556,1613,13.47777778,0.516555556,0.094777778,0.345222222,5.777777778,13.56666667,9.677777778,14.5,1.466666667,0.8,15.33333333,21.08888889,,2.033333333,1.3,3.322222222,0.073,,-1.044444444,-0.244444444,-1.3,0.911111111,0.028666667,0.044333333,17.9,-0.223333333,19835.55556,82,0.196,0.531333333,341820.7778,0.530444444,-0.201111111,-0.605555556,-0.025555556,-1.033333333,-0.163333333,-2.003333333,0.407,-0.082222222,-2.9,0.525555556,-1.466666667,2.344444444,0.066666667,0.9,-2.47E-17,0.244444444,-1.144444444,-0.033333333,-0.077777778,-1.022222222,0.377777778,-0.333333333,0.188888889,-0.133333333,0.144444444,-1.155555556,1.544444444,0.322222222,1.022222222,-0.333333333,1.722222222,-0.244444444,-0.122222222,-0.8,0.411111111,26.9,24.92222222,-1.466666667,0.066666667,0.9,0.677777778,-1.155555556,0.322222222,1.022222222,0.788888889,-0.333333333,-0.244444444,-0.122222222,-0.122222222,-0.311111111,-0.811111111,0.367777778,0.955555556,0.933333333,2.422222222,2.788888889,-0.333333333,2.488888889,2.866666667,3.222222222,30.51222222,8.111111111,78.77777778,223.8888889,3,30.44444444
ORL,2000,1,76.66666667,0,2062.166667,885.1666667,109.3333333,245.6666667,355,229.8333333,78.33333333,54.5,126.3333333,186.3333333,761.5,332.5,220.3333333,166.5,151.1666667,53.66666667,4,0,116.1666667,49.83333333,5.333333333,14.33333333,19.66666667,12.16666667,4,2.333333333,5.833333333,10,44.5,18.83333333,12.16666667,9,8.666666667,3.166666667,,,0,0,78.16666667,209.8333333,24.5,78,1964,15.26666667,0.523,0.1885,0.271333333,5.483333333,13.21666667,9.316666667,17.33333333,1.833333333,1.95,15.1,19.63333333,,2.283333333,2.233333333,4.5,0.101666667,,0.416666667,0.35,0.766666667,1.8,0.0505,0.051333333,16.85,-1.513333333,19746.66667,82,0.167,0.512333333,336091.1667,0.511333333,0.576666667,0.403333333,0.111666667,-0.1,-0.248333333,0.633333333,0.497333333,0.761666667,-2.98,0.235,0.883333333,2.183333333,0.883333333,1.883333333,0.216666667,0.35,0.2,0.033333333,-0.133333333,0.633333333,0.533333333,-2.016666667,-1.483333333,-0.183333333,0.516666667,0.45,1.45,0.45,1.316666667,0.433333333,1.65,0.416666667,0.566666667,0.066666667,0.5,25.23333333,23.96666667,0.883333333,0.883333333,1.883333333,1.85,0.45,0.45,1.316666667,1.35,0.433333333,0.416666667,0.566666667,0.516666667,-0.683333333,0.15,0.44,1.733333333,2.383333333,5.083333333,3.516666667,1.516666667,6.416666667,2.75,2.833333333,25.17833333,2.833333333,78.16666667,210,2.833333333,25.5
ORL,2001,1,65.33333333,0,2030.833333,964.5,67.33333333,216.1666667,283.5,235,75,24.83333333,119,137,803.1666667,351.1666667,205.5,163.3333333,261.1666667,98.83333333,3.333333333,0,110.1666667,48,2.166666667,10.33333333,12.5,9.166666667,2.166666667,1.333333333,5.833333333,9.166666667,39,16.5,15.16666667,12.16666667,10.66666667,2.833333333,,,0,0,77.66666667,201.3333333,25,77.5,2227.5,15.45,0.525666667,0.269333333,0.300166667,5,12.36666667,8.616666667,17.98333333,1.8,1.433333333,14.18333333,20.48333333,,3.633333333,2.466666667,6.116666667,0.1125,,1.033333333,-0.166666667,0.85,2.2,0.062166667,0.050333333,17.78333333,0.39,19955,82,0.17,0.513,344266,0.5115,0.763333333,0.055,0.15,0.293333333,0.09,1.2,0.558166667,1.35,2.18,-0.34,0.85,2.15,1.15,2.266666667,0.266666667,0.4,0.816666667,0.016666667,0.033333333,1.55,1.316666667,0.1,2.5,-0.5,0.3,1.066666667,1.45,1.05,1.966666667,-0.216666667,1.616666667,0.133333333,0.3,1.283333333,0.566666667,28.66666667,27.26666667,0.85,1.15,2.266666667,2.416666667,1.066666667,1.05,1.966666667,2.116666667,-0.216666667,0.133333333,0.3,0.316666667,0.283333333,0.633333333,0.476666667,2.083333333,2.483333333,6.15,5.316666667,0.816666667,6.733333333,2.416666667,2.333333333,25.73333333,3.5,77.66666667,202.6666667,2.5,26
ORL,2002,1.166666667,64.83333333,0,1948.666667,900.1666667,58.66666667,193.6666667,252.3333333,207.8333333,72.16666667,18.5,107.3333333,150.1666667,734.5,319,216.8333333,176.5,235.5,85.66666667,5.833333333,0,156.5,62,4.166666667,12.33333333,16.5,16,4.666666667,2,9.833333333,16.83333333,49.66666667,20.66666667,19.33333333,15.66666667,15.33333333,5,,,0,0,76.16666667,197.6666667,26.16666667,77.5,2366.333333,16.3,0.549166667,0.361333333,0.245666667,2.833333333,11.33333333,7.05,21.08333333,1.85,0.666666667,12.16666667,19.7,,4.583333333,1.85,6.45,0.1265,,2.083333333,-0.95,1.133333333,2.116666667,0.0905,0.036,17.38333333,-0.233333333,19805,82,0.181,0.525333333,344920.1667,0.523333333,0.565,-0.308333333,0.251666667,0.691666667,0.326666667,1.276666667,0.597166667,0.99,-0.238333333,-0.006666667,1.25,2.116666667,1,2.183333333,-0.166666667,0.466666667,1.766666667,0.083333333,0.15,2.383333333,1.55,1.35,2.133333333,-0.116666667,-1.583333333,2.25,1.4,1.466666667,2.516666667,-1,1.566666667,-0.5,-0.333333333,3.233333333,0.6,30.75,29.2,1.25,1,2.183333333,2.316666667,2.25,1.466666667,2.516666667,2.666666667,-1,-0.5,-0.333333333,-0.35,0.566666667,0.966666667,0.561666667,2,2.266666667,5.9,6.766666667,-0.85,6.083333333,1.983333333,2,26.83166667,4.5,76.33333333,199,2.166666667,27
ORL,2003,1.166666667,41.66666667,0,1175.166667,510.6666667,40.08333333,118,158.0833333,116.4166667,33.16666667,9.166666667,65.66666667,86.83333333,439.8333333,189.1666667,122.5833333,97.5,97.83333333,34.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.16666667,210,26.08333333,57.08333333,1501.416667,14.26666667,0.509833333,0.227916667,0.251583333,3.908333333,11.875,7.8,18.375,1.608333333,0.583333333,13.425,21.79166667,,2.016666667,1.25,3.283333333,0.078583333,,-0.183333333,-1.258333333,-1.45,0.8,0.041583333,0.037,18.90833333,-2.241666667,19802.91667,82,0.182,0.511,338612.1667,0.509083333,0.251666667,-0.6425,0.114166667,-0.379166667,-0.350833333,-1.12,0.37925,0.288333333,-0.713333333,-0.395,-1.5,2.325,0.075,0.841666667,-0.083333333,0.333333333,0.433333333,0.008333333,-0.183333333,0.516666667,0.733333333,-2.2,0.675,-0.641666667,-0.008333333,-0.15,1.55,0.458333333,1.091666667,-1.366666667,1.725,-0.358333333,-0.25,1.233333333,0.375,25.56666667,23.68333333,-1.5,0.075,0.841666667,0.825,-0.15,0.458333333,1.091666667,1.291666667,-1.366666667,-0.358333333,-0.25,-0.45,-0.875,-1.108333333,0.310833333,0.875,0.966666667,2.275,2.933333333,-0.666666667,2.65,2.275,2.25,26.79333333,4.083333333,77.41666667,210.6666667,2.166666667,27.08333333
ORL,2004,1.083333333,49.83333333,0,1121,396.5,51.16666667,144,195.1666667,80.58333333,30.25,27.08333333,66.41666667,114.0833333,341.5,147.4166667,111.6666667,85,47.33333333,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.41666667,217.5833333,27,45.83333333,1367,10.09166667,0.47525,0.089416667,0.2725,5.183333333,13.71666667,9.5,10.48333333,1.516666667,1.258333333,16.56666667,15.375,,1.016666667,1.533333333,2.525,0.050833333,,-2.766666667,-0.241666667,-3.025,0.75,0.0085,0.042333333,12.91666667,-1.595,19857.08333,82,0.187,0.516583333,338652.4167,0.517833333,-1.9875,-0.473333333,-0.15,0.131666667,-0.6125,-2.9425,0.344083333,-0.030833333,-0.5075,-0.281666667,-3.241666667,3.141666667,0.033333333,0.733333333,-0.708333333,0.15,-1.591666667,-0.05,-0.308333333,-2.55,-0.125,-0.858333333,1.091666667,-0.425,-0.733333333,-2.975,2.108333333,-0.233333333,0.366666667,-0.266666667,2.308333333,0.266666667,0.358333333,-2.708333333,0.333333333,24.15,21.525,-3.241666667,0.033333333,0.733333333,0.35,-2.975,-0.233333333,0.366666667,0.1,-0.266666667,0.266666667,0.358333333,0.258333333,-1.225,-1.775,0.319166667,0.891666667,0.791666667,1.991666667,0.991666667,1,2.125,3.075,3.333333333,27.72083333,5.416666667,79.58333333,221.0833333,3,28
ORL,2005,1.222222222,45.77777778,0,1084.666667,377.1111111,42.33333333,106.3333333,148.6666667,78,25.88888889,15.11111111,58.33333333,100,310.5555556,144.6666667,103.7777778,78.88888889,27.55555556,8.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,78.33333333,216.1111111,28.33333333,56.77777778,1196.222222,11.24444444,0.486,0.098666667,0.331444444,5.088888889,12.53333333,8.877777778,14.91111111,1.422222222,1.533333333,14.94444444,16.83333333,,0.755555556,0.988888889,1.744444444,0.058666667,,-1.922222222,-0.566666667,-2.477777778,0.144444444,0.019555556,0.039111111,14.32222222,-0.946666667,19749.44444,82,0.196,0.531777778,338320.3333,0.533333333,-0.753333333,-0.268888889,-0.084444444,-0.94,-0.948888889,-2.912222222,0.303222222,-0.516666667,-2.451111111,0.265555556,-2.633333333,2.466666667,-0.488888889,0.111111111,-0.255555556,0.177777778,-1.622222222,-0.088888889,-0.511111111,-2.288888889,-0.411111111,-0.022222222,-1.111111111,0.2,-0.922222222,-2.077777778,1.644444444,-0.377777778,0.144444444,-0.577777778,1.822222222,-0.1,-0.033333333,-1.511111111,0.322222222,19.94444444,18.54444444,-2.633333333,-0.488888889,0.111111111,-0.044444444,-2.077777778,-0.377777778,0.144444444,0.1,-0.577777778,-0.1,-0.033333333,-0.166666667,-1.733333333,-2.211111111,0.187777778,0.388888889,0.433333333,0.322222222,0.388888889,-0.077777778,1.144444444,2.677777778,2.888888889,28.99666667,6.555555556,78.33333333,216.3333333,2.555555556,29.33333333
PHI,2000,1.181818182,53.72727273,0,1448.636364,599.5454545,71,184.6363636,255.6363636,140,51.63636364,31.81818182,97.90909091,111.0909091,490.5454545,220.3636364,183.7272727,136.9090909,65,21.90909091,14.54545455,0,447.0909091,174.3636364,24.45454545,56.09090909,80.54545455,38.72727273,13.72727273,9.727272727,21.63636364,33.27272727,153.7272727,63.45454545,52.18181818,39.90909091,22.45454545,7.545454545,,,0,0,79.54545455,208.3636364,27.09090909,54.36363636,1546.090909,14.82727273,0.507727273,0.087909091,0.427818182,6.4,15.7,10.98181818,15.9,1.881818182,2.209090909,15.89090909,19.94545455,,1.636363636,2.227272727,3.881818182,0.098,,-1.227272727,0.8,-0.4,1.145454545,0.027090909,0.070909091,16.89090909,-0.567272727,19827.72727,82,0.167,0.500272727,338725.4545,0.498818182,-0.364545455,0.602727273,0.051818182,-0.578181818,-0.272727273,-0.614545455,0.389818182,0.334545455,-1.64,0.194545455,-0.436363636,2.527272727,0.418181818,1.218181818,-0.1,0.290909091,-0.618181818,0.027272727,-0.127272727,-0.536363636,0.218181818,-3.336363636,-0.236363636,-0.763636364,2.781818182,-1.272727273,1.681818182,-0.027272727,0.645454545,0.863636364,1.854545455,0.454545455,0.563636364,-2.136363636,0.381818182,25.66363636,23.74545455,-0.436363636,0.418181818,1.218181818,1.6,-1.272727273,-0.027272727,0.645454545,0.9,0.863636364,0.454545455,0.563636364,0.718181818,-0.609090909,-0.472727273,0.460909091,1.436363636,1.627272727,3.245454545,1.718181818,1.536363636,4.363636364,2.918181818,3,27.65909091,4.363636364,79.54545455,208.3636364,2.909090909,27.63636364
PHI,2001,1,69.25,0,2190.625,815.5,139,324.875,463.875,158.875,68.125,59.125,126.375,172.5,675.625,302.375,246.75,191.625,61.75,19.125,5,0,145.875,51.25,8.375,18.875,27.25,9.625,5.25,2.75,9,11.875,42.75,17.125,20.5,15,6.125,2,,,0,0,79.625,220.625,29.5,49.5,1578,15.325,0.519625,0.07275,0.380625,8.1625,16.975,12.5625,14.4375,1.7,1.9,17.4125,17.9375,,2.1,2.1375,4.25,0.119125,,-0.2875,0.975,0.6875,1.375,0.054,0.065125,15.0875,-0.12125,19820.625,82,0.17,0.507125,338051.625,0.506375,-0.215,0.18,0.02875,0.13125,0.17375,0.2675,0.397875,0.33,-2.2775,0.42625,0.6875,2.3125,0.6125,1.425,0.2375,0.2875,-0.6,-0.0125,0.0875,-0.0125,0.3375,-1.725,-0.4875,-0.3375,1.6125,-0.3375,1.55,0.2875,0.975,1.0625,1.7,0.3375,0.4375,-1.3875,0.3875,30.3625,27.95,0.6875,0.6125,1.425,2,-0.3375,0.2875,0.975,1.1625,1.0625,0.3375,0.4375,0.825,0.325,0.5125,0.525,1.725,1.825,3.7875,2.6,1.175,4.9375,3.1125,3.125,29.9775,6.125,79.625,220.625,3.125,30.125
PHI,2002,1.25,67.5,0,2010.875,837.875,95.375,231.75,327.125,195.75,91.5,20.125,119.375,172.375,695.5,312.375,239.75,187.125,84.75,26,11,0,296.125,115.375,13.625,34.875,48.5,25.375,9.625,1.75,18.5,29.875,96.125,42.125,32.625,26,14.5,5.125,,,0,0,77.75,216.75,27,57.125,1758.625,14.9375,0.5205,0.104875,0.361875,6.15,16.3375,11.275,14.5,1.9,1.3875,13.9125,19.8125,,1.775,2.225,3.975,0.103375,,-0.2,0.3,0.1,1.15,0.047375,0.056,17.175,-0.0275,19823.75,82,0.181,0.518,342219.25,0.518125,-0.42875,0.14,0.01375,0.10875,0.21625,0.0375,0.443875,0.27125,-0.37625,0.0675,0.1125,2.25,0.3125,1.175,-0.1875,0.2625,-0.2625,0.0875,0.1125,-4.16E-17,0.325,-0.0875,1.1125,-0.2625,0.0375,-0.25,1.4875,0.1375,0.875,0.325,1.675,0.15,0.3,-0.575,0.45,30.5,28.325,0.1125,0.3125,1.175,1.4875,-0.25,0.1375,0.875,1.1,0.325,0.15,0.3,0.375,0.425,0.2625,0.50875,1.5,1.475,3.1375,2.3875,0.7625,4,2.85,2.75,27.56625,5,77.875,218.75,3,27.625
