objectid,shape_leng,shape_area,gis_id,featurecod,descriptio,capturedat,captureyea,captureact
1574,65.919303644034784,241.098706950126626,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1575,167.866318732565361,1751.318730093460999,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1576,39.705274270457913,117.280893017755048,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1577,364.806582886962588,5855.193147644271448,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1578,81.798994606835947,407.597073498837631,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1579,43.365601643065190,113.109445503435467,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1580,98.795759356739907,688.714193467198925,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1581,224.175139389301251,2614.289451497939353,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1582,96.762848860857588,540.071922027571418,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1583,26.781634834370031,44.534937987682490,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1584,43.680946639199348,134.326728004012381,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1585,106.371862252210448,692.441609503403583,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1586,84.064813536702303,363.926072003324180,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1587,41.935878860302608,113.665258017526398,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1588,49.935563322283386,139.398582998540832,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1589,219.874490181108854,3189.818799918612967,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1590,150.370235557419761,1346.238374499901056,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1591,368.380194602770700,8080.640649159714485,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1592,32.092687606961796,64.319951015816429,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1593,59.554611890059412,208.245155989098805,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1594,38.277824251912413,90.232859981702049,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1595,60.387916492287800,207.757620123687303,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1596,50.109937198525223,155.782329508994707,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1597,227.989646717069007,381.722158862313336,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1598,118.482814356938064,845.666690439016065,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1599,103.359557916090324,662.830857072206982,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1600,188.340435451853722,887.741005043999166,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1601,292.843097170886267,4079.643253128554989,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1602,48.540080932537755,143.978087501058724,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1603,358.311355080514488,7954.446723952059983,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1604,82.027456700885722,393.861343425234281,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1605,80.435554365684396,269.514999457369470,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1606,45.027157524748439,99.681657010169360,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1607,49.405654696921310,141.841494500152805,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1608,55.022757710214286,116.948727531581227,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1609,111.387271609277491,691.543019008853776,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1610,350.980658116660436,7300.529303929628441,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1611,361.876977100850979,7961.326957031406891,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1612,57.584969254328861,217.222353016629938,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1613,49.800321893818669,152.672522012032459,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1614,51.459184548019756,162.027379037900573,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1615,49.757735394395183,140.012448077029404,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1616,28.923942140835354,49.709299501562228,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1617,46.002365481345151,131.250428517608356,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1618,52.281993570888623,176.417458048228724,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1619,34.812258642801723,75.891086000298273,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1620,34.023463859690523,73.199329489239489,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1621,91.715192504852524,389.589605429628477,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1622,58.675258556167705,215.098379503054332,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1623,55.734351349698514,187.626998466756874,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1624,51.945380542266534,144.397375982083531,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1625,59.933677679137482,223.630570540697676,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1626,44.124078829188662,122.681755468122645,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1627,349.326977309561073,2232.447971500230778,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1628,62.817361065020521,237.630284962296628,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1629,63.793167722495255,207.432094506285750,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1630,42.473902095948887,116.294647025868187,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1631,63.165274802279463,240.791891503404742,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1632,54.962283180009067,177.295078481553873,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1633,62.067786779989433,257.607085024298158,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1634,70.215116348069358,357.765678496601424,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1635,55.020133613376309,188.211045000718855,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1636,168.966685344882620,1544.587343609269055,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1637,60.918763303823823,230.848120985451430,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1638,69.792595690738963,301.632846976370615,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1639,120.320017620870686,594.804949483556811,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1640,67.433773876746955,228.315971565296849,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1641,90.126993042865550,486.354020542206797,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1642,114.222985277931627,809.744324472554126,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1643,47.604286179237292,141.574869947460598,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1644,877.167430080368376,3883.913065054546678,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1645,43.107186036607416,147.811789492480415,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1646,402.485439198480094,9553.448238057537310,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1647,85.117423646318102,466.693063510133129,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1648,52.577337288232485,182.310367945230354,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1649,70.897193169808773,282.102217547404848,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1650,101.014592626286060,594.444321960528100,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1651,369.126046980053275,3064.004161273765931,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1652,45.990682332403672,114.148973000928066,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1653,109.812484324485496,885.476265532722437,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1654,131.942478513621893,915.211299035886896,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1655,67.706371243637918,178.005105549403993,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1656,100.226780864924677,601.188169505760811,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1657,111.633301521567304,686.532234597778256,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1658,112.290561128790870,696.561655439451670,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1659,138.817394414680564,1176.130526443658027,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1660,52.629964820449040,173.056027532525206,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1661,48.876191020505743,147.134415514150760,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1662,108.778890896015326,510.502751107452639,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1663,100.144788515331243,513.694238024821402,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1664,177.015158014610535,1959.475761655786073,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1665,39.551312709380106,98.180401985038770,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1666,69.797198426046918,263.700539553433600,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1667,82.962628945686930,423.021402501929401,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1668,51.546465379822756,210.541570501857819,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1669,34.268858516975421,93.377032495396875,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1670,67.108491143501752,279.232536431164874,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1671,88.893775982072583,481.249298429296857,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1672,61.361091098165737,225.421175528418189,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1673,192.903771781231313,1224.355447969526949,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1674,97.289024317853062,559.928962542262298,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1675,37.865486326719036,114.006081996871558,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1676,29.292422474747760,53.148879488514538,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1677,46.624256900923463,112.783357468007054,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1678,84.883426518736570,441.659192463335444,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1679,36.519401472148118,81.646244009065384,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1680,94.233633834148023,263.273361565059645,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1681,32.422347339570905,79.098192003642950,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1682,370.872478445206866,3298.720542660938918,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1683,88.108414295391313,472.610920515774751,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1684,144.480575057513278,1302.407422320413843,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1685,39.573635385903771,97.582278038370362,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1686,53.160618828746180,173.914033486732194,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1687,99.563930073722901,710.870090439804812,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1688,53.237759743572262,174.884568954374771,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1689,181.987507431100880,1886.114802593132708,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1690,47.422969488516316,134.865682003907892,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1691,80.574762933410199,378.708655058817271,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1692,49.903409695286733,155.783272959731562,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1693,84.676074212805773,332.630112949989609,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1694,48.462447773257239,129.219942037394077,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1695,48.912781121438222,144.527151494191656,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1696,81.030498521073767,380.250463945494630,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1697,49.916971782133999,150.306316022500027,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1698,69.636059583823723,298.760331017814792,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1699,50.402932282026583,158.134870016140042,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1700,72.192626758065316,325.336965503898398,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1701,43.555656285689111,118.610983472569032,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1702,38.703511593570013,93.613010980948744,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1703,55.203246646573419,188.091412483159104,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1704,94.052173911890989,516.269720547603242,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1705,297.949783564620930,6429.820885465412175,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1706,59.522857920076646,221.431838470247158,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1707,82.110279748778666,269.858858574291787,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1708,85.389092479693247,286.034148989137464,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1709,69.966145264897492,238.183429003472895,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1710,82.573391812127539,426.028037950087992,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1711,110.775391854582992,722.627150922407054,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1712,75.410720513311091,341.076307002311637,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1713,46.230292249237984,145.916057979699417,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1714,76.403975337025244,342.850832160355935,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1715,118.117411232820288,680.409295461748798,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1716,34.807954686725850,82.325489510891160,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1717,487.955858518018715,643.437342007665279,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1718,106.030847523194652,627.288337506188441,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1719,71.306692232093610,306.129764911110158,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1720,290.081257268145919,1337.589734540337759,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1721,72.359606370907642,299.120126057030802,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1722,99.397793717139777,735.470382978921180,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1723,32.721399364272671,65.975005995838956,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1724,60.738345390394848,185.909777964309711,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1725,116.827034606368429,650.522203569891644,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1726,186.682107937854909,2075.645018713604713,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1727,108.149861331137430,589.281420997599412,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1728,104.945995869899079,713.600005976774810,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1729,41.756246718977089,77.833977533911408,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1730,109.759686032929807,668.739217859194014,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1731,99.717657544318044,564.948888587472425,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1732,79.056943353655583,367.883559004029621,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1733,83.412653982317295,418.135688053225238,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1734,141.897164489596662,1167.427206623171742,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1735,156.054306002210836,1402.662667340018288,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1736,522.625159954465971,9599.912387516631497,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1737,68.822246388891685,203.107989515184585,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1738,78.697709339220651,276.789760971300211,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1739,53.834938439721164,171.961027474356655,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1740,137.367213617171330,346.440766034974558,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1741,101.194818052851105,764.849519535053901,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1742,70.488794860235174,224.733067497099626,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1743,88.466131798499021,417.328905929076882,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
